,Parameter,+10%,-10%
gZ,gZ,239.7276955084688,-0.6626815104759973
u0200,u0200,194.39073536549773,5.814196238004822
lSZ,lSZ,178.21178602990196,-1.8023711446483883
kP,kP,131.48776421572916,2.8039040641001636
gammau200,gammau200,94.23547500394098,-9.25191595697043
lZZ,lZZ,44.715601686231636,-5.029202098955775
A0Z,A0Z,17.078971796832676,1.1112823456955423
nAtoZ,nAtoZ,12.673913889724938,2.6561767599898056
nSu200,nSu200,11.753834304364759,-1.7270885719882598
gammaA,gammaA,9.833730220430043,2.7729424948448336
gammaC,gammaC,9.665002016055428,3.3006798873820262
nSZ,nSZ,7.643601653508211,-2.5954106172079223
H,H,6.198661439469821,2.383263130187071
Z0u200,Z0u200,6.165836798411668,6.196435661104093
gP,gP,6.159598084196729,2.4084106033904047
nA,nA,5.423060635832965,1.8152004716634922
tau_A,tau_A,5.244663325861148,2.503685105357028
tau_C,tau_C,4.943810585695227,2.194309206237115
lZu200,lZu200,4.257582802442958,4.258834235622958
nZtoA,nZtoA,3.578667655926899,3.5965866686092784
gammaPH,gammaPH,3.456322730246279,3.456322730246279
nC,nC,3.0038748344898885,1.6658051731430614
lAtoZ,lAtoZ,2.982952356216867,2.6232954254737537
b,b,2.9290961016953547,2.8120865762361897
gammaPU,gammaPU,2.7623602354927503,3.5272726169355457
Z0A,Z0A,2.612985656740297,2.628806549250171
lZtoA,lZtoA,2.5863261849393937,2.6269971870314968
a,a,2.0866208603822325,2.843144353053448
lAtoC,lAtoC,1.8259382753221218,3.594518564557276
gammaPM,gammaPM,1.7608212440525695,3.456322730246279
P0_A,P0_A,1.2115291111563165,1.682063451535688
nu200,nu200,-0.6530156039490099,-0.6530156039490099
nZu200,nZu200,-0.7203786003858417,-0.6530156039490099
gA,gA,-2.50346062396344,2.8223286926182847
lSu200,lSu200,-3.7615426524773516,5.146958245495821
lMtoA,lMtoA,-3.9410079710910373,3.435422806176016
gH,gH,-4.272550798720337,3.9547693063952156
gC,gC,-5.064626365101711,3.1840112606120607
A0,A0,-8.833371181850953,2.7721421375696442
km,km,-16.91081156028967,8.723757574553352
Z0Z,Z0Z,-32.025022178009756,12.526294382020787
S0Z,S0Z,-34.28379037523378,6.193103866888498
S0u200,S0u200,-37.01320965903954,0.9850141776572775
gu200,gu200,-37.91608065580927,7.107594109154758
gammaZ,gammaZ,-38.85367653820431,-4.7595643523492
nZZ,nZZ,-46.20276411560229,4.25872254756932
