,Parameter,+10%,-10%
P0_A,P0_A,2.456140350877274,0.1403508771930543
tau_A,tau_A,2.385964912280727,0.5263157894737243
gA,gA,2.245614035087792,-0.21052631578944184
tau_C,tau_C,2.2105263157894983,0.3157894736842426
lMtoA,lMtoA,1.0526315789474088,0.31578947368428245
a,a,0.7017543859649524,0.6666666666666988
Z0A,Z0A,0.4210526315790034,0.4210526315790034
nAtoZ,nAtoZ,0.35087719298253606,0.3157894736842426
nC,nC,0.3508771929824962,0.35087719298253606
nZtoA,nZtoA,0.3508771929824563,0.31578947368428245
A0Z,A0Z,0.3157894736842426,0.4210526315790034
lAtoZ,lAtoZ,0.3157894736842426,0.3157894736842426
gammaPH,gammaPH,0.21052631578952163,0.21052631578952163
gammaPU,gammaPU,0.21052631578948175,0.21052631578948175
b,b,0.1052631578948007,0.736842105263206
gammau200,gammau200,0.07017543859650721,-0.035087719298253606
lAtoC,lAtoC,0.03508771929833339,0.3157894736842426
lZu200,lZu200,0.03508771929833339,0.03508771929833339
Z0u200,Z0u200,0.03508771929833339,0.0350877192982935
nu200,nu200,0.0350877192982935,0.0350877192982935
u0200,u0200,0.0350877192982935,0.0350877192982935
kP,kP,0.0350877192982935,7.978023699762532e-14
H,H,0.0350877192982935,7.978023699762532e-14
nSu200,nSu200,7.978023699762532e-14,3.989011849881266e-14
nZu200,nZu200,3.989011849881266e-14,0.0350877192982935
nA,nA,0.0,0.38596491228078966
lSu200,lSu200,0.0,0.0350877192982935
nSZ,nSZ,0.0,7.978023699762532e-14
lZZ,lZZ,-0.10526315789468105,3.989011849881266e-14
km,km,-0.14035087719293465,0.03508771929833339
lSZ,lSZ,-0.14035087719297454,7.978023699762532e-14
gZ,gZ,-0.21052631578940195,0.0350877192982935
gammaPM,gammaPM,-0.24561403508769544,0.21052631578952163
gP,gP,-0.24561403508769544,-0.21052631578944184
gammaC,gammaC,-0.28070175438590916,0.1403508771930543
nZZ,nZZ,-0.5614035087718582,0.03508771929833339
S0Z,S0Z,-0.5964912280701518,3.989011849881266e-14
lZtoA,lZtoA,-0.6315789473683654,0.4210526315790034
Z0Z,Z0Z,-0.6315789473683654,0.035087719298253606
gammaZ,gammaZ,-0.8771929824561008,-0.03508771929817383
gu200,gu200,-0.9473684210525681,0.035087719298253606
S0u200,S0u200,-0.9473684210526081,0.03508771929833339
gH,gH,-1.5438596491227596,0.10526315789476082
gC,gC,-1.7192982456140278,-0.03508771929817383
A0,A0,-1.999999999999977,0.3508771929824962
gammaA,gammaA,-4.175438596491142,0.6666666666667387
