,Parameter,+10%,-10%
gA,gA,8.404757313873299,-0.28214248348779225
gC,gC,7.7850964510700615,-0.7018479176798303
gH,gH,7.0941531767972394,-1.6718096883713465
P0_A,P0_A,5.765640617205306,-1.785494264514966
nA,nA,3.6548538143768377,-0.7624732798102721
tau_A,tau_A,2.289292620677981,-0.05799518146289438
tau_C,tau_C,2.0341067136419286,-0.3260673119761912
nC,nC,1.2850512884952905,-1.0089603200243615
a,a,0.4495344253370195,-0.5321772566978444
gammaPU,gammaPU,0.14199595069321472,-0.8310455449104869
u0200,u0200,0.09183661383001394,0.0011658396555058834
gZ,gZ,0.08286931234314002,0.00022984897802574573
lSZ,lSZ,0.07176163160046276,-0.0006430073075381216
kP,kP,0.06100692116019433,-0.00010581961168039957
gammau200,gammau200,0.059414279568908546,-0.0033510123154645312
lZZ,lZZ,0.010691303311951903,-0.0014202586094746075
nSu200,nSu200,0.005559719605393035,-0.00019572632938788653
nSZ,nSZ,0.0030551124120877264,-0.00047080913537847464
Z0u200,Z0u200,0.0023227192608367415,0.0023445244059972603
lZu200,lZu200,0.0013198260959439228,0.0013074968119090881
nZu200,nZu200,0.00025922872751255277,0.0002321406018600426
nu200,nu200,0.0002321406018600426,0.0002321406018600426
lSu200,lSu200,-0.0019064027236451136,0.0016691783091132045
km,km,-0.005857515550996886,0.0021540126650492586
Z0Z,Z0Z,-0.006313523518453149,0.003942823476059457
nZZ,nZZ,-0.00958395168457222,0.001310451168359488
S0Z,S0Z,-0.010037211605007547,0.002334727242687059
gammaZ,gammaZ,-0.012432828060310392,-0.001767983329833717
S0u200,S0u200,-0.012601429454611181,0.0005165005288274566
gu200,gu200,-0.012787639951938318,0.002959602666738349
A0,A0,-0.3618567132923149,-1.9696916406905591
gammaPH,gammaPH,-0.7391590118814545,-0.7391590118814545
gammaPM,gammaPM,-1.0650379764506883,-0.7391590118814545
A0Z,A0Z,-1.640285579311926,-1.6479327682741303
nAtoZ,nAtoZ,-1.6458793405270944,-1.6501343805961861
lAtoZ,lAtoZ,-1.6499666852332895,-1.6501542983190092
Z0A,Z0A,-1.6556931470260514,-1.6472143468091134
nZtoA,nZtoA,-1.6590324371508214,-1.6497592670809889
lZtoA,lZtoA,-1.6699671616643152,-1.6481942759747732
lAtoC,lAtoC,-2.063711554550928,-1.6508165790137697
H,H,-4.895357079810598,0.5486590606150249
gP,gP,-4.896310790153414,0.23745233679681985
lMtoA,lMtoA,-4.936778972865435,-1.6872812611613286
gammaA,gammaA,-4.986070791229085,-0.4395020053967198
b,b,-8.126463626271082,0.20858463550134992
gammaC,gammaC,-11.800805609597807,-0.7686666822500408
