,Parameter,+10%,-10%
P0_A,P0_A,2.7431421446384614,0.1425008906306394
tau_A,tau_A,2.565016031350213,0.5700035625223145
gA,gA,2.529390808692563,-0.1781261132882081
tau_C,tau_C,2.3156394727467458,0.35625222657645667
lMtoA,lMtoA,1.0331314570716394,0.28500178126111675
a,a,0.7837548984681723,0.7125044531528729
lZtoA,lZtoA,0.7837548984681318,0.21375133594589832
gammaZ,gammaZ,0.6056287851798833,0.10687566797294916
nAtoZ,nAtoZ,0.49875311720701504,0.24937655860346702
nC,nC,0.39187744923410645,0.3918774492340659
S0u200,S0u200,0.3918774492340659,0.07125044531533994
Z0A,Z0A,0.35625222657645667,0.21375133594585782
km,km,0.32062700391884746,4.0501189070757414e-14
gu200,gu200,0.3206270039187665,-0.03562522265756872
nZtoA,nZtoA,0.28500178126115727,0.3206270039187665
S0Z,S0Z,0.28500178126115727,0.03562522265764972
gammaPU,gammaPU,0.24937655860346702,0.21375133594585782
gammaPH,gammaPH,0.21375133594585782,0.21375133594585782
Z0Z,Z0Z,0.1781261132882081,0.03562522265764972
Z0u200,Z0u200,0.14250089063055837,0.03562522265764972
lAtoZ,lAtoZ,0.10687566797294916,0.28500178126115727
lZu200,lZu200,0.10687566797294916,0.03562522265764972
lSu200,lSu200,0.10687566797294916,0.03562522265764972
lAtoC,lAtoC,0.07125044531529943,0.3206270039187665
nA,nA,0.03562522265769022,0.39187744923410645
nZZ,nZZ,0.03562522265769022,0.03562522265764972
nu200,nu200,0.03562522265764972,0.03562522265764972
nZu200,nZu200,4.0501189070757414e-14,0.03562522265764972
nSZ,nSZ,-0.03562522265756872,0.03562522265764972
gammau200,gammau200,-0.03562522265764972,0.14250089063059887
b,b,-0.17812611328816758,0.8193801211257815
gammaPM,gammaPM,-0.17812611328816758,0.21375133594585782
nSu200,nSu200,-0.1781261132882081,0.03562522265769022
u0200,u0200,-0.21375133594585782,0.07125044531529943
H,H,-0.24937655860342653,0.07125044531529943
kP,kP,-0.46312789454936537,0.07125044531529943
gP,gP,-0.46312789454936537,-0.14250089063051785
lZZ,lZZ,-0.570003562522274,0.10687566797290865
lSZ,lSZ,-0.7481296758104822,0.10687566797294916
gZ,gZ,-1.0331314570715988,0.03562522265764972
A0Z,A0Z,-1.1043819023868984,0.24937655860346702
gH,gH,-1.1400071250445076,0.10687566797294916
gC,gC,-1.2468827930174162,-0.03562522265764972
gammaC,gammaC,-1.3893836836480151,0.1781261132882486
A0,A0,-1.7456359102243908,0.35625222657645667
gammaA,gammaA,-4.417527609547553,0.7125044531528729
