,Parameter,+10%,-10%
S0u200,S0u200,14.59942965874608,-0.3792866919456361
gu200,gu200,14.342566864098652,-1.7622068415450811
gammaZ,gammaZ,3.7643146083517207,1.249527089386953
lSu200,lSu200,3.3404738107203356,-0.3761623887564702
gC,gC,2.1621466267038323,-1.133765854465165
gA,gA,2.1192884240050986,-0.9057202400132873
P0_A,P0_A,2.1075586290386807,-1.345082184095435
gH,gH,2.0105851117040663,-1.8515810001171937
S0Z,S0Z,1.8931152741138584,-0.7236529855337278
nZZ,nZZ,1.8743985898570275,-0.06287284677236059
Z0Z,Z0Z,1.5673888857818885,-1.1633145177804793
km,km,1.4701160873200438,-1.2911155099894454
nAtoZ,nAtoZ,0.9820554982086482,-2.118447793477742
lZtoA,lZtoA,0.8090715534535624,-2.348780052745048
A0,A0,0.7105280386951964,-1.677802416195023
tau_A,tau_A,0.6840468767017412,-0.5175202266063187
tau_C,tau_C,0.5685645463570118,-0.6781699924704673
a,a,-0.10170540898001618,-0.732150957927417
nA,nA,-0.17083461846139153,-0.7419371433418774
nC,nC,-0.2637694136852625,-0.8072754915904354
gammaPU,gammaPU,-0.43800683681926705,-1.1292236350751403
lZu200,lZu200,-0.46296129142048315,-0.022981522777749376
Z0u200,Z0u200,-0.481591741341341,-0.778464260410174
nZu200,nZu200,-0.547446748059915,-0.8936265943396751
nu200,nu200,-0.8936265943396751,-0.8936265943396751
gammaPM,gammaPM,-0.9845049503078405,-1.0586701501641091
gammaPH,gammaPH,-1.0586701501641091,-1.0586701501641091
lAtoC,lAtoC,-1.4721916732027311,-1.6823275111469618
nZtoA,nZtoA,-1.6969977276803925,-1.6806725946130308
lMtoA,lMtoA,-1.89273127030604,-1.6627466571121758
Z0A,Z0A,-2.1821885028673322,-2.3661586978858287
nSZ,nSZ,-2.194115111779709,0.1548354157556591
lAtoZ,lAtoZ,-5.971813891842503,-1.8579178746630842
u0200,u0200,-6.5161085519572755,-0.8495884756580385
gP,gP,-6.6439662080030635,-0.5441873746274566
H,H,-6.8224495182795994,-0.45823737481553334
b,b,-9.274873584406583,-0.36324090965661204
gammau200,gammau200,-9.729209020293704,1.7537886865508237
gammaA,gammaA,-10.805012849491312,-0.6680490332786954
nSu200,nSu200,-11.339887902376395,-0.020731594308474693
kP,kP,-13.103215011330269,-0.82532007937332
lZZ,lZZ,-16.89284628449213,0.6717461138585376
lSZ,lSZ,-25.35718848980811,0.3151936529442714
gammaC,gammaC,-31.841381673300518,-1.0517970782710182
gZ,gZ,-34.243251043564655,-0.8533042604536671
A0Z,A0Z,-34.46933010785925,-1.3860996905260794
